corpus_id,document_type,tax_type,title,url,relative_url_path,markdown_path,fetch_status,error
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,民法第255条の規定により共有持分を取得した場合の相続税の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/01/01.htm,01/01.htm,data/markdown/nta_sozoku_shitsugi/01__01_民法第255条の規定により共有持分を取得した場合の相続税の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,家附の継子と相続税法第15条第2項の相続人,https://www.nta.go.jp/law/shitsugi/sozoku/01/02.htm,01/02.htm,data/markdown/nta_sozoku_shitsugi/01__02_家附の継子と相続税法第15条第2項の相続人.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人の準確定申告に係る還付金等,https://www.nta.go.jp/law/shitsugi/sozoku/02/01.htm,02/01.htm,data/markdown/nta_sozoku_shitsugi/02__01_被相続人の準確定申告に係る還付金等.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,所有権留保契約に基づいて割賦購入された住宅を相続により取得した場合,https://www.nta.go.jp/law/shitsugi/sozoku/02/02.htm,02/02.htm,data/markdown/nta_sozoku_shitsugi/02__02_所有権留保契約に基づいて割賦購入された住宅を相続により取得した場合.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,支払期日未到来の既経過家賃と相続財産,https://www.nta.go.jp/law/shitsugi/sozoku/02/03.htm,02/03.htm,data/markdown/nta_sozoku_shitsugi/02__03_支払期日未到来の既経過家賃と相続財産.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,確定申告書提出後に死亡した被相続人に係る還付加算金の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/02/04.htm,02/04.htm,data/markdown/nta_sozoku_shitsugi/02__04_確定申告書提出後に死亡した被相続人に係る還付加算金の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,財団たる医療法人に対する残余財産分配請求権の相続性,https://www.nta.go.jp/law/shitsugi/sozoku/02/05.htm,02/05.htm,data/markdown/nta_sozoku_shitsugi/02__05_財団たる医療法人に対する残余財産分配請求権の相続性.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,連生終身保険における高度障害保険金等の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/02/06.htm,02/06.htm,data/markdown/nta_sozoku_shitsugi/02__06_連生終身保険における高度障害保険金等の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,ハワイ州に所在するコンドミニアムの合有不動産権を相続税の課税対象とすることの可否,https://www.nta.go.jp/law/shitsugi/sozoku/02/07.htm,02/07.htm,data/markdown/nta_sozoku_shitsugi/02__07_ハワイ州に所在するコンドミニアムの合有不動産権を相続税の課税対象とすることの可否.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,未支給の国民年金に係る相続税の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/02/09.htm,02/09.htm,data/markdown/nta_sozoku_shitsugi/02__09_未支給の国民年金に係る相続税の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,国家公務員の殉職によりその遺族に授与された賞じゅつ金の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/02/10.htm,02/10.htm,data/markdown/nta_sozoku_shitsugi/02__10_国家公務員の殉職によりその遺族に授与された賞じゅつ金の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相互会社が株式会社に組織変更した場合の相続税の取扱い,https://www.nta.go.jp/law/shitsugi/sozoku/02/11.htm,02/11.htm,data/markdown/nta_sozoku_shitsugi/02__11_相互会社が株式会社に組織変更した場合の相続税の取扱い.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続開始時点で売買契約中であった不動産に係る相続税の課税,https://www.nta.go.jp/law/shitsugi/sozoku/02/12.htm,02/12.htm,data/markdown/nta_sozoku_shitsugi/02__12_相続開始時点で売買契約中であった不動産に係る相続税の課税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,特別夫婦年金保険に係る課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/03/01.htm,03/01.htm,data/markdown/nta_sozoku_shitsugi/03__01_特別夫婦年金保険に係る課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,人身傷害補償保険の後遺障害保険金を定期金により受け取っていた者が死亡した場合に支払われる一時金,https://www.nta.go.jp/law/shitsugi/sozoku/03/02.htm,03/02.htm,data/markdown/nta_sozoku_shitsugi/03__02_人身傷害補償保険の後遺障害保険金を定期金により受け取っていた者が死亡した場合に支払われる一時金.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,建物更生共済契約に係る課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/03/05.htm,03/05.htm,data/markdown/nta_sozoku_shitsugi/03__05_建物更生共済契約に係る課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,生前に退職している被相続人の死亡により元の勤務先から支払いを受ける特別弔慰金等,https://www.nta.go.jp/law/shitsugi/sozoku/03/06.htm,03/06.htm,data/markdown/nta_sozoku_shitsugi/03__06_生前に退職している被相続人の死亡により元の勤務先から支払いを受ける特別弔慰金等.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人の死亡退職に伴い遺族補償金として支給された金額,https://www.nta.go.jp/law/shitsugi/sozoku/03/07.htm,03/07.htm,data/markdown/nta_sozoku_shitsugi/03__07_被相続人の死亡退職に伴い遺族補償金として支給された金額.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,失踪宣告が行われたことに伴い死亡退職金の支払いがあった場合の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/03/08.htm,03/08.htm,data/markdown/nta_sozoku_shitsugi/03__08_失踪宣告が行われたことに伴い死亡退職金の支払いがあった場合の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,死亡退職金の課税時期,https://www.nta.go.jp/law/shitsugi/sozoku/03/09.htm,03/09.htm,data/markdown/nta_sozoku_shitsugi/03__09_死亡退職金の課税時期.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,死亡退職金を辞退した場合,https://www.nta.go.jp/law/shitsugi/sozoku/03/10.htm,03/10.htm,data/markdown/nta_sozoku_shitsugi/03__10_死亡退職金を辞退した場合.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,遺言に基づき遺産の換価代金で特定公益信託を設定した場合の相続税及び譲渡所得の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/03/11.htm,03/11.htm,data/markdown/nta_sozoku_shitsugi/03__11_遺言に基づき遺産の換価代金で特定公益信託を設定した場合の相続税及び譲渡所得の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,町内会に寄附した相続財産,https://www.nta.go.jp/law/shitsugi/sozoku/04/01.htm,04/01.htm,data/markdown/nta_sozoku_shitsugi/04__01_町内会に寄附した相続財産.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,庭内神しの敷地等,https://www.nta.go.jp/law/shitsugi/sozoku/04/02.htm,04/02.htm,data/markdown/nta_sozoku_shitsugi/04__02_庭内神しの敷地等.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,加害者が死亡した場合における損害賠償金についての債務控除,https://www.nta.go.jp/law/shitsugi/sozoku/05/01.htm,05/01.htm,data/markdown/nta_sozoku_shitsugi/05__01_加害者が死亡した場合における損害賠償金についての債務控除.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人が雇用していた従業員を相続開始後に解雇し退職金を支払った場合の債務控除,https://www.nta.go.jp/law/shitsugi/sozoku/05/02.htm,05/02.htm,data/markdown/nta_sozoku_shitsugi/05__02_被相続人が雇用していた従業員を相続開始後に解雇し退職金を支払った場合の債務控除.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,合名会社等の無限責任社員の会社債務についての債務控除の適用,https://www.nta.go.jp/law/shitsugi/sozoku/05/03.htm,05/03.htm,data/markdown/nta_sozoku_shitsugi/05__03_合名会社等の無限責任社員の会社債務についての債務控除の適用.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,限定承認をした後に退職手当金が支給された場合の債務控除,https://www.nta.go.jp/law/shitsugi/sozoku/05/04.htm,05/04.htm,data/markdown/nta_sozoku_shitsugi/05__04_限定承認をした後に退職手当金が支給された場合の債務控除.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,外国人である被相続人の日本人妻と相続税法第15条第2項に規定する法定相続人,https://www.nta.go.jp/law/shitsugi/sozoku/06/01.htm,06/01.htm,data/markdown/nta_sozoku_shitsugi/06__01_外国人である被相続人の日本人妻と相続税法第15条第2項に規定する法定相続人.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,代襲相続権の有無（1）,https://www.nta.go.jp/law/shitsugi/sozoku/06/02.htm,06/02.htm,data/markdown/nta_sozoku_shitsugi/06__02_代襲相続権の有無（1）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続税法第15条第3項の規定により実子とみなされる養子の範囲,https://www.nta.go.jp/law/shitsugi/sozoku/06/03.htm,06/03.htm,data/markdown/nta_sozoku_shitsugi/06__03_相続税法第15条第3項の規定により実子とみなされる養子の範囲.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,養子縁組前に出生した養子の子の代襲相続権の有無,https://www.nta.go.jp/law/shitsugi/sozoku/06/04.htm,06/04.htm,data/markdown/nta_sozoku_shitsugi/06__04_養子縁組前に出生した養子の子の代襲相続権の有無.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,代襲相続権の有無（2）,https://www.nta.go.jp/law/shitsugi/sozoku/06/05.htm,06/05.htm,data/markdown/nta_sozoku_shitsugi/06__05_代襲相続権の有無（2）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,代襲相続権の有無（3）,https://www.nta.go.jp/law/shitsugi/sozoku/06/06.htm,06/06.htm,data/markdown/nta_sozoku_shitsugi/06__06_代襲相続権の有無（3）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続を放棄した代襲相続人に遺贈財産がある場合の相続税の2割加算,https://www.nta.go.jp/law/shitsugi/sozoku/07/01.htm,07/01.htm,data/markdown/nta_sozoku_shitsugi/07__01_相続を放棄した代襲相続人に遺贈財産がある場合の相続税の2割加算.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続税法第18条の解釈,https://www.nta.go.jp/law/shitsugi/sozoku/07/02.htm,07/02.htm,data/markdown/nta_sozoku_shitsugi/07__02_相続税法第18条の解釈.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人の直系卑属でない者が養子となっている場合の相続税の2割加算,https://www.nta.go.jp/law/shitsugi/sozoku/07/03.htm,07/03.htm,data/markdown/nta_sozoku_shitsugi/07__03_被相続人の直系卑属でない者が養子となっている場合の相続税の2割加算.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人の直系卑属である者が養子となっている場合の相続税の2割加算,https://www.nta.go.jp/law/shitsugi/sozoku/07/04.htm,07/04.htm,data/markdown/nta_sozoku_shitsugi/07__04_被相続人の直系卑属である者が養子となっている場合の相続税の2割加算.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,無制限納税義務者に係る未成年者控除の控除不足額を制限納税義務者である未成年者から控除することの可否,https://www.nta.go.jp/law/shitsugi/sozoku/08/01.htm,08/01.htm,data/markdown/nta_sozoku_shitsugi/08__01_無制限納税義務者に係る未成年者控除の控除不足額を制限納税義務者である未成年者から控除することの可否.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,配偶者に対する相続税額の軽減の規定の適用を受ける場合の「相続分不存在証明書」の適否,https://www.nta.go.jp/law/shitsugi/sozoku/08/03.htm,08/03.htm,data/markdown/nta_sozoku_shitsugi/08__03_配偶者に対する相続税額の軽減の規定の適用を受ける場合の「相続分不存在証明書」の適否.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,米国籍を有する納税義務者が相続税の申告書に添付する印鑑証明書,https://www.nta.go.jp/law/shitsugi/sozoku/08/04.htm,08/04.htm,data/markdown/nta_sozoku_shitsugi/08__04_米国籍を有する納税義務者が相続税の申告書に添付する印鑑証明書.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,隠蔽又は仮装に係る財産があった場合の配偶者に対する相続税額の軽減,https://www.nta.go.jp/law/shitsugi/sozoku/08/05.htm,08/05.htm,data/markdown/nta_sozoku_shitsugi/08__05_隠蔽又は仮装に係る財産があった場合の配偶者に対する相続税額の軽減.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,変額年金保険契約に基づく年金に関する権利の評価,https://www.nta.go.jp/law/shitsugi/sozoku/09/01.htm,09/01.htm,data/markdown/nta_sozoku_shitsugi/09__01_変額年金保険契約に基づく年金に関する権利の評価.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,年金支給による退職金の評価及び遺族年金,https://www.nta.go.jp/law/shitsugi/sozoku/09/02.htm,09/02.htm,data/markdown/nta_sozoku_shitsugi/09__02_年金支給による退職金の評価及び遺族年金.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続開始の年に被相続人から贈与を受けた宅地に係る小規模宅地等の特例の適用の可否,https://www.nta.go.jp/law/shitsugi/sozoku/10/01.htm,10/01.htm,data/markdown/nta_sozoku_shitsugi/10__01_相続開始の年に被相続人から贈与を受けた宅地に係る小規模宅地等の特例の適用の可否.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,小規模宅地等の特例の対象となる私道,https://www.nta.go.jp/law/shitsugi/sozoku/10/02.htm,10/02.htm,data/markdown/nta_sozoku_shitsugi/10__02_小規模宅地等の特例の対象となる私道.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,共有家屋(貸家)の敷地の用に供されていた宅地等についての小規模宅地等の特例の選択,https://www.nta.go.jp/law/shitsugi/sozoku/10/03.htm,10/03.htm,data/markdown/nta_sozoku_shitsugi/10__03_共有家屋(貸家)の敷地の用に供されていた宅地等についての小規模宅地等の特例の選択.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,遺留分減殺に伴う修正申告及び更正の請求における小規模宅地等の選択替えの可否（令和元年7月1日前に開始した相続）,https://www.nta.go.jp/law/shitsugi/sozoku/10/04.htm,10/04.htm,data/markdown/nta_sozoku_shitsugi/10__04_遺留分減殺に伴う修正申告及び更正の請求における小規模宅地等の選択替えの可否（令和元年7月1日前に開始した相続）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,小規模宅地等の特例の対象となる「被相続人等の居住の用に供されていた宅地等」の判定,https://www.nta.go.jp/law/shitsugi/sozoku/10/05.htm,10/05.htm,data/markdown/nta_sozoku_shitsugi/10__05_小規模宅地等の特例の対象となる「被相続人等の居住の用に供されていた宅地等」の判定.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,入院により空家となっていた建物の敷地についての小規模宅地等の特例,https://www.nta.go.jp/law/shitsugi/sozoku/10/06.htm,10/06.htm,data/markdown/nta_sozoku_shitsugi/10__06_入院により空家となっていた建物の敷地についての小規模宅地等の特例.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,特定居住用宅地等の要件の一つである「相続開始時から申告期限まで引き続き当該建物に居住していること」の意義,https://www.nta.go.jp/law/shitsugi/sozoku/10/08.htm,10/08.htm,data/markdown/nta_sozoku_shitsugi/10__08_特定居住用宅地等の要件の一つである「相続開始時から申告期限まで引き続き当該建物に居住していること」の意義.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,特定同族会社に貸し付けられていた建物が相続税の申告期限までに建て替えられた場合の小規模宅地等の特例,https://www.nta.go.jp/law/shitsugi/sozoku/10/09.htm,10/09.htm,data/markdown/nta_sozoku_shitsugi/10__09_特定同族会社に貸し付けられていた建物が相続税の申告期限までに建て替えられた場合の小規模宅地等の特例.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,小規模宅地等の特例の適用を受けることができる者の範囲(人格のない社団),https://www.nta.go.jp/law/shitsugi/sozoku/10/10.htm,10/10.htm,data/markdown/nta_sozoku_shitsugi/10__10_小規模宅地等の特例の適用を受けることができる者の範囲(人格のない社団).md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,小規模宅地等の特例の対象となる宅地等の範囲(財産管理人の事業),https://www.nta.go.jp/law/shitsugi/sozoku/10/11.htm,10/11.htm,data/markdown/nta_sozoku_shitsugi/10__11_小規模宅地等の特例の対象となる宅地等の範囲(財産管理人の事業).md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人の共有する土地が被相続人等の居住の用と貸家の敷地の用に供されていた場合の小規模宅地等の特例,https://www.nta.go.jp/law/shitsugi/sozoku/10/12.htm,10/12.htm,data/markdown/nta_sozoku_shitsugi/10__12_被相続人の共有する土地が被相続人等の居住の用と貸家の敷地の用に供されていた場合の小規模宅地等の特例.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,単身赴任中の相続人が取得した被相続人の居住用宅地等についての小規模宅地等の特例,https://www.nta.go.jp/law/shitsugi/sozoku/10/14.htm,10/14.htm,data/markdown/nta_sozoku_shitsugi/10__14_単身赴任中の相続人が取得した被相続人の居住用宅地等についての小規模宅地等の特例.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,老人ホームへの入所により空家となっていた建物の敷地についての小規模宅地等の特例（平成26年1月1日以後に相続又は遺贈により取得する場合の取扱い）,https://www.nta.go.jp/law/shitsugi/sozoku/10/15.htm,10/15.htm,data/markdown/nta_sozoku_shitsugi/10__15_老人ホームへの入所により空家となっていた建物の敷地についての小規模宅地等の特例（平成26年1月1日以後に相続又は遺贈により取得する場合の取扱い）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,老人ホームに入所していた被相続人が要介護認定の申請中に死亡した場合の小規模宅地等の特例,https://www.nta.go.jp/law/shitsugi/sozoku/10/16.htm,10/16.htm,data/markdown/nta_sozoku_shitsugi/10__16_老人ホームに入所していた被相続人が要介護認定の申請中に死亡した場合の小規模宅地等の特例.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,遺留分侵害額の請求に伴い取得した宅地に係る小規模宅地等の特例の適用の可否（令和元年7月1日以後に開始した相続）,https://www.nta.go.jp/law/shitsugi/sozoku/10/17.htm,10/17.htm,data/markdown/nta_sozoku_shitsugi/10__17_遺留分侵害額の請求に伴い取得した宅地に係る小規模宅地等の特例の適用の可否（令和元年7月1日以後に開始した相続）.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,法人所有建物の建替え中に相続開始した場合の小規模宅地の特例の適用,https://www.nta.go.jp/law/shitsugi/sozoku/10/18.htm,10/18.htm,data/markdown/nta_sozoku_shitsugi/10__18_法人所有建物の建替え中に相続開始した場合の小規模宅地の特例の適用.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,認定死亡と相続開始があったことを知った日,https://www.nta.go.jp/law/shitsugi/sozoku/11/01.htm,11/01.htm,data/markdown/nta_sozoku_shitsugi/11__01_認定死亡と相続開始があったことを知った日.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,被相続人が外国人である場合の未分割遺産に対する課税,https://www.nta.go.jp/law/shitsugi/sozoku/11/02.htm,11/02.htm,data/markdown/nta_sozoku_shitsugi/11__02_被相続人が外国人である場合の未分割遺産に対する課税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,共同相続人の1人が遺産分割の調停において相続財産を取得しないことが確定した場合の相続税法第32条第1項の規定に基づく更正の請求,https://www.nta.go.jp/law/shitsugi/sozoku/11/03.htm,11/03.htm,data/markdown/nta_sozoku_shitsugi/11__03_共同相続人の1人が遺産分割の調停において相続財産を取得しないことが確定した場合の相続税法第32条第1項の規定に基づく更正の請求.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,暦年課税の適用を受けた贈与財産について評価誤りが判明した場合の相続税の課税価格に加算される財産の価額,https://www.nta.go.jp/law/shitsugi/sozoku/11/04.htm,11/04.htm,data/markdown/nta_sozoku_shitsugi/11__04_暦年課税の適用を受けた贈与財産について評価誤りが判明した場合の相続税の課税価格に加算される財産の価額.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続財産の寄附を受けた公益法人が当該財産の売却代金を法人の事業の用に供した場合,https://www.nta.go.jp/law/shitsugi/sozoku/12/01.htm,12/01.htm,data/markdown/nta_sozoku_shitsugi/12__01_相続財産の寄附を受けた公益法人が当該財産の売却代金を法人の事業の用に供した場合.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,相続開始後に相続財産である山林について宅地開発を行い道路部分を市に贈与した場合の租税特別措置法第70条の適用,https://www.nta.go.jp/law/shitsugi/sozoku/12/02.htm,12/02.htm,data/markdown/nta_sozoku_shitsugi/12__02_相続開始後に相続財産である山林について宅地開発を行い道路部分を市に贈与した場合の租税特別措置法第70条の適用.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,遺産の換価分割のための相続登記と贈与税,https://www.nta.go.jp/law/shitsugi/sozoku/13/01.htm,13/01.htm,data/markdown/nta_sozoku_shitsugi/13__01_遺産の換価分割のための相続登記と贈与税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,社会保険診療報酬の所得計算の特例の適用を受けた青色申告事業主が配偶者に支給した専従者給与と贈与税,https://www.nta.go.jp/law/shitsugi/sozoku/14/01.htm,14/01.htm,data/markdown/nta_sozoku_shitsugi/14__01_社会保険診療報酬の所得計算の特例の適用を受けた青色申告事業主が配偶者に支給した専従者給与と贈与税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,使用貸借に係る農地の離作料と贈与税,https://www.nta.go.jp/law/shitsugi/sozoku/14/02.htm,14/02.htm,data/markdown/nta_sozoku_shitsugi/14__02_使用貸借に係る農地の離作料と贈与税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,遺言書の内容と異なる遺産の分割と贈与税,https://www.nta.go.jp/law/shitsugi/sozoku/14/03.htm,14/03.htm,data/markdown/nta_sozoku_shitsugi/14__03_遺言書の内容と異なる遺産の分割と贈与税.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,父所有の家屋に子が増築した場合の贈与税の課税関係,https://www.nta.go.jp/law/shitsugi/sozoku/14/04.htm,14/04.htm,data/markdown/nta_sozoku_shitsugi/14__04_父所有の家屋に子が増築した場合の贈与税の課税関係.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,生命保険契約について契約者変更があった場合,https://www.nta.go.jp/law/shitsugi/sozoku/14/05.htm,14/05.htm,data/markdown/nta_sozoku_shitsugi/14__05_生命保険契約について契約者変更があった場合.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,医療法人の出資持分の変更があった場合,https://www.nta.go.jp/law/shitsugi/sozoku/14/06.htm,14/06.htm,data/markdown/nta_sozoku_shitsugi/14__06_医療法人の出資持分の変更があった場合.md,ok,
nta_sozoku_shitsugi,質疑応答事例,相続税・贈与税,夫婦財産契約と贈与税,https://www.nta.go.jp/law/shitsugi/sozoku/14/07.htm,14/07.htm,data/markdown/nta_sozoku_shitsugi/14__07_夫婦財産契約と贈与税.md,ok,
